code,name,market,industry,close_price,change_rate,market_cap
403810,아이엘로보틱스,KONEX,전자부품 제조업,2260,-1.53,22458401960
215480,토박스코리아,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",2090,-3.69,22446600000
415380,스튜디오삼익,KOSDAQ,기타 생활용품 소매업,1961,-4.81,22439673975
004270,남성,KOSPI,기타 전문 도매업,4915,0.0,22413029120
052300,오션인더블유,KOSDAQ,상품 종합 도매업,1378,-0.07,22384408384
054220,비츠로시스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1775,-5.33,22348343400
051630,진양화학,KOSPI,플라스틱제품 제조업,1053,-0.19,22323600000
33626L,두산퓨얼셀2우B,KOSPI,기타,7470,-3.11,22307661000
008775,호텔신라우,KOSPI,기타,29650,-0.5,22293212350
900110,딥커머스,KOSDAQ,기타 금융업,1208,-0.74,22272054248
043360,디지아이,KOSDAQ,컴퓨터 및 주변장치 제조업,2470,6.47,22230000000
290560,파라택시스이더리움,KOSDAQ,소프트웨어 개발 및 공급업,992,-4.71,22183828160
383930,디티앤씨알오,KOSDAQ,자연과학 및 공학 연구개발업,1730,-5.41,22116541440
101400,엔시트론,KOSDAQ,반도체 제조업,1880,-2.59,22074561440
352940,인바이오,KOSDAQ,"비료, 농약 및 살균, 살충제 제조업",2025,0.5,22007153250
347770,핌스,KOSDAQ,전자부품 제조업,970,0.73,21979910940
195990,루트K,KOSDAQ,특수 목적용 기계 제조업,1346,0.0,21923478404
019660,글로본,KOSDAQ,상품 종합 도매업,1572,0.0,21920491476
378800,샤페론,KOSDAQ,기초 의약물질 제조업,474,-7.78,21919196694
317120,라닉스,KOSDAQ,반도체 제조업,1436,-2.31,21913360000
219750,한국비티비,KOSDAQ,의료용 기기 제조업,1674,0.24,21904921098
154040,다산솔루에타,KOSDAQ,전자부품 제조업,1009,-1.85,21810154526
076340,지에이이노더스,KONEX,기반조성 및 시설물 축조관련 전문공사업,4475,4.07,21799783500
090150,아이윈,KOSDAQ,자동차 신품 부품 제조업,5200,4.21,21775150800
032280,삼일,KOSDAQ,도로 화물 운송업,1336,-2.12,21661356240
021040,대호특수강,KOSDAQ,1차 철강 제조업,994,-0.4,21574545356
377330,이지트로닉스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2650,-2.57,21570878100
054940,엑사이엔씨,KOSDAQ,실내건축 및 건축마무리 공사업,3250,-9.72,21562804250
080720,한국유니온제약,KOSDAQ,의약품 제조업,2725,0.0,21562456300
192390,윈하이텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",1795,-2.55,21481206570
131180,딜리,KOSDAQ,컴퓨터 및 주변장치 제조업,3655,-0.14,21454850000
043200,파루,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",512,0.0,21403809280
419540,비스토스,KOSDAQ,의료용 기기 제조업,3585,7.01,21360337005
274400,이노시뮬레이션,KOSDAQ,소프트웨어 개발 및 공급업,2340,-1.68,21262393620
059180,엔더블유시,KONEX,통신 및 방송 장비 제조업,4000,0.0,21256360000
200230,텔콘RF제약,KOSDAQ,의약품 제조업,2230,-3.04,21145459870
023770,플레이위드,KOSDAQ,소프트웨어 개발 및 공급업,2360,-0.21,21113728200
353190,휴럼,KOSDAQ,기타 식품 제조업,2680,-7.9,21106833120
238200,비피도,KOSDAQ,기타 식품 제조업,2580,-2.09,21104400000
017250,인터엠,KOSDAQ,영상 및 음향기기 제조업,1002,-1.47,21087557934
083470,이엠앤아이,KOSDAQ,기초 화학물질 제조업,988,0.0,21084245052
424760,벨로크,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2090,3.47,21013629120
455180,케이지에이,KOSDAQ,특수 목적용 기계 제조업,1426,-4.17,20960853856
153490,우리이앤엘하루틴,KOSDAQ,반도체 제조업,405,0.0,20849400000
336040,타스컴,KONEX,의료용 기기 제조업,3600,0.0,20843744400
014100,메디앙스,KOSDAQ,상품 종합 도매업,1763,-3.92,20803400000
054410,케이피티유,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",3620,4.93,20729727280
362990,드림인사이트,KOSDAQ,광고업,1233,0.16,20715107742
252500,세화피앤씨,KOSDAQ,기타 화학제품 제조업,499,0.0,20701708610
431190,케이쓰리아이,KOSDAQ,소프트웨어 개발 및 공급업,2765,4.14,20700012130
016100,리더스코스메틱,KOSDAQ,"골판지, 종이 상자 및 종이용기 제조업",1080,-3.91,20628965520
080470,성창오토텍,KOSDAQ,자동차 신품 부품 제조업,2825,-7.07,20622500000
056730,CNT85,KOSDAQ,건물 건설업,1391,-3.4,20617731667
073570,리튬포어스,KOSDAQ,그외 기타 제품 제조업,1711,-2.0,20595868208
361670,삼영에스앤씨,KOSDAQ,전자부품 제조업,3630,-0.68,20573598540
067730,로지시스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2125,-2.07,20557084250
065060,지엔코,KOSDAQ,봉제의복 제조업,3425,0.0,20517072050
206560,덱스터,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",805,-20.53,20456447480
438700,버넥트,KOSDAQ,소프트웨어 개발 및 공급업,1825,-1.24,20339424250
083660,CSA 코스믹,KOSDAQ,기타 화학제품 제조업,2860,0.0,20332497900
065370,위세아이텍,KOSDAQ,소프트웨어 개발 및 공급업,2750,-8.18,20305873500
011090,에넥스,KOSPI,가구 제조업,1710,12.65,20275562340
096870,엘디티,KOSDAQ,반도체 제조업,2420,2.54,20202157580
342870,오아,KOSDAQ,가전제품 및 정보통신장비 소매업,3705,-5.12,20192979885
001685,대상우,KOSPI,기타,14730,0.0,20183384790
140430,카티스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1885,-0.74,20149720695
372800,아이티아이즈,KOSDAQ,소프트웨어 개발 및 공급업,2860,-4.51,20126360540
270210,에스알바이오텍,KONEX,기타 화학제품 제조업,11740,1.65,20092399520
098660,에스티오,KOSDAQ,봉제의복 제조업,1607,-2.55,20089068432
322970,무진메디,KONEX,자연과학 및 공학 연구개발업,1989,0.96,20060435421
275630,에스에스알,KOSDAQ,소프트웨어 개발 및 공급업,3815,0.0,20043277520
303530,이노뎁,KOSDAQ,소프트웨어 개발 및 공급업,2730,-0.36,20036286270
154030,아시아종묘,KOSDAQ,작물 재배업,1661,0.42,20034761087
067770,세진티에스,KOSDAQ,전자부품 제조업,2385,2.14,20025874305
018620,우진비앤지,KOSDAQ,의약품 제조업,2885,12.7,20001653070
048830,엔피케이,KOSDAQ,합성고무 및 플라스틱 물질 제조업,1068,6.37,19997149764
015020,이스타코,KOSPI,부동산 임대 및 공급업,928,0.0,19883142400
317860,노드메이슨,KONEX,기타 화학제품 제조업,4390,-0.23,19813013850
344860,이노진,KOSDAQ,기타 화학제품 제조업,1373,-1.51,19812390000
365900,브이씨,KOSDAQ,운동 및 경기용구 제조업,2700,-3.57,19737810000
024940,PN풍년,KOSDAQ,생활용품 도매업,1973,-0.1,19730000000
073190,듀오백,KOSDAQ,가구 제조업,1647,5.17,19711361880
084440,유비온,KOSDAQ,소프트웨어 개발 및 공급업,1029,-8.78,19687261209
137940,넥스트아이,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2005,-3.37,19673194335
065650,하이퍼코퍼레이션,KOSDAQ,기계장비 및 관련 물품 도매업,1792,2.28,19615208704
900340,윙입푸드,KOSDAQ,기타 금융업,1558,-6.26,19603896456
060230,제이케이시냅스,KOSDAQ,기타 화학제품 제조업,1365,-3.05,19600404915
065690,파커스,KOSDAQ,고무제품 제조업,1629,-0.06,19571631903
050760,에스폴리텍,KOSDAQ,플라스틱제품 제조업,1193,-1.81,19487270854
088290,이원컴포텍,KOSDAQ,자동차 신품 부품 제조업,2440,-0.81,19461615680
148250,알엔투테크놀로지,KOSDAQ,전자부품 제조업,1428,-13.61,19436085312
027580,상보,KOSDAQ,플라스틱제품 제조업,1637,-2.85,19375949435
00499K,롯데지주우,KOSPI,기타,24050,1.05,19374752150
032800,판타지오,KOSDAQ,창작 및 예술관련 서비스업,1554,-1.46,19365205188
009730,이렘,KOSDAQ,1차 철강 제조업,2415,-5.11,19260839745
032680,소프트센,KOSDAQ,기타 정보 서비스업,921,-0.11,19208266401
115570,스타플렉스,KOSDAQ,플라스틱제품 제조업,2405,11.6,19202741740
214610,롤링스톤,KOSDAQ,의료용 기기 제조업,2290,0.0,19197807380
368600,아이씨에이치,KOSDAQ,전자부품 제조업,736,-11.54,18985425440
108675,LX하우시스우,KOSPI,기타,18370,-0.7,18963902100
006200,한국전자홀딩스,KOSPI,기타 금융업,2025,7.31,18955269675
079190,케스피온,KOSDAQ,통신 및 방송 장비 제조업,1966,29.94,18851734148
002360,SH에너지화학,KOSPI,기초 화학물질 제조업,1688,-3.65,18759373624
031860,디에이치엑스컴퍼니,KOSDAQ,상품 종합 도매업,6930,0.0,18714756060
222670,플럼라인생명과학,KONEX,자연과학 및 공학 연구개발업,4635,0.0,18692639820
322780,코퍼스코리아,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",2075,0.0,18622772250
023790,동일스틸럭스,KOSDAQ,1차 철강 제조업,1422,-8.02,18585266976
020400,대동금속,KOSDAQ,금속 주조업,3035,-3.96,18433169620
196700,웹스,KOSDAQ,합성고무 및 플라스틱 물질 제조업,1274,-4.85,18299919456
002820,SUN&L,KOSPI,플라스틱제품 제조업,1516,1.34,18287817264
335870,윙스풋,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",1090,0.0,18258015570
113810,디젠스,KOSDAQ,자동차 신품 부품 제조업,2795,9.39,18239079950
110020,전진바이오팜,KOSDAQ,기타 화학제품 제조업,2010,-9.46,18208111620
309930,조이웍스앤코,KOSDAQ,기타 생활용품 소매업,944,-4.84,18177559216
051780,큐로홀딩스,KOSDAQ,음·식료품 및 담배 소매업,2860,-1.04,18119858900
060900,에이전트AI,KOSDAQ,전기업,3690,-6.7,18021701700
069330,유아이디,KOSDAQ,전자부품 제조업,1049,0.87,17783250126
279600,미디어젠,KOSDAQ,소프트웨어 개발 및 공급업,3775,-2.45,17685048275
115610,이미지스,KOSDAQ,반도체 제조업,1491,-5.03,17621784579
008600,윌비스,KOSPI,생활용품 도매업,2620,0.0,17615839860
043590,웰킵스하이텍,KOSDAQ,반도체 제조업,1298,3.84,17611758538
009440,KC그린홀딩스,KOSPI,기타 금융업,756,0.0,17568790596
377220,프롬바이오,KOSDAQ,기타 식품 제조업,3080,2.33,17438960000
018700,졸스,KOSDAQ,생활용품 도매업,1487,-0.34,17407693382
434190,탈로스,KONEX,일차전지 및 이차전지 제조업,2355,-5.61,17355017070
078860,아이오케이이엔엠,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",2800,-6.67,17296126400
354200,엔젠바이오,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",1927,-3.55,17220795441
303030,지니틱스,KOSDAQ,반도체 제조업,1876,10.35,17179424976
417180,핑거스토리,KOSDAQ,기타 정보 서비스업,3975,0.13,17129129625
006050,국영지앤엠,KOSDAQ,유리 및 유리제품 제조업,490,0.0,17098669070
034940,조아제약,KOSDAQ,의약품 제조업,550,0.0,17038904850
476710,타조이엔터테인먼트,KONEX,창작 및 예술관련 서비스업,17000,0.0,17000000000
482680,미래에셋비전스팩7호,KOSDAQ,금융 지원 서비스업,2055,0.0,16881825000
002025,코오롱우,KOSPI,기타,14500,0.62,16826336500
060260,뉴보텍,KOSDAQ,플라스틱제품 제조업,1261,-7.62,16824710916
241820,피씨엘,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,6040,0.0,16803871920
225590,패션플랫폼,KOSDAQ,봉제의복 제조업,3280,3.14,16798113280
239340,이스트에이드,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",622,-6.33,16781332348
045520,크린앤사이언스,KOSDAQ,일반 목적용 기계 제조업,2575,-3.74,16737500000
024890,대원화성,KOSPI,플라스틱제품 제조업,2025,-1.94,16705905750
477380,미래에셋비전스팩4호,KOSDAQ,금융 지원 서비스업,2060,0.0,16686000000
224060,더코디,KOSDAQ,전자부품 제조업,3230,-3.87,16669132060
037400,우리엔터프라이즈,KOSDAQ,상품 종합 도매업,632,0.0,16573154672
052960,태양3C,KONEX,자동차 부품 및 내장품 판매업,3390,-1.45,16567194420
009620,삼보산업,KOSDAQ,1차 비철금속 제조업,946,-3.07,16529503408
306040,에스제이그룹,KOSDAQ,"가죽, 가방 및 유사제품 제조업",1779,-1.71,16521651276
254160,제이엠멀티,KONEX,제재 및 목재 가공업,3200,-3.03,16512000000
179720,머니무브,KONEX,기타 금융업,6000,-6.25,16500108000
065770,CS,KOSDAQ,통신 및 방송 장비 제조업,1558,-3.11,16382469712
131760,파인텍,KOSDAQ,특수 목적용 기계 제조업,1881,-2.44,16338960396
0070X0,에스테크엠,KONEX,특수 목적용 기계 제조업,10640,-2.83,16066400000
001420,태원물산,KOSPI,자동차 신품 부품 제조업,2100,4.48,15960000000
379390,이성씨엔아이,KONEX,"건축기술, 엔지니어링 및 관련 기술 서비스업",5600,0.0,15912176000
177350,베셀,KOSDAQ,플라스틱제품 제조업,1603,15.32,15895109153
291810,핀텔,KOSDAQ,소프트웨어 개발 및 공급업,1395,1.45,15859353240
0072Z0,KB제33호스팩,KOSDAQ,금융 지원 서비스업,1978,-0.1,15596530000
191410,육일씨엔에쓰,KOSDAQ,전자부품 제조업,1388,0.73,15551505940
005725,넥센우,KOSPI,기타,4300,-0.12,15482580000
477340,에이치엠씨제7호스팩,KOSDAQ,금융 지원 서비스업,2050,0.0,15395500000
0101C0,하나36호스팩,KOSDAQ,금융 지원 서비스업,1988,0.4,15387120000
18064K,한진칼우,KOSPI,기타,28650,-2.05,15378345900
001770,SHD,KOSPI,1차 철강 제조업,12630,29.94,15343909140
0130H0,엔에이치스팩33호,KOSDAQ,금융 지원 서비스업,1987,-0.3,15299900000
900120,씨엑스아이,KOSDAQ,기타 금융업,915,-3.48,15252738900
030350,드래곤플라이,KOSDAQ,소프트웨어 개발 및 공급업,973,0.0,15171092867
012170,아센디오,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",748,0.0,15147145112
069920,엑시온그룹,KOSDAQ,무점포 소매업,1045,29.98,15041160475
103230,에스앤더블류,KOSDAQ,일반 목적용 기계 제조업,2085,-6.71,15012000000
223310,사토시홀딩스,KOSDAQ,상품 종합 도매업,2875,-13.92,14963345750
0044K0,삼성스팩10호,KOSDAQ,금융 지원 서비스업,1988,0.05,14949760000
002680,한탑,KOSDAQ,"곡물가공품, 전분 및 전분제품 제조업",2310,-12.5,14930359290
142760,모아라이프플러스,KOSDAQ,자연과학 및 공학 연구개발업,349,0.0,14716276020
473050,유안타제15호스팩,KOSDAQ,금융 지원 서비스업,2092,-0.14,14664920000
0115H0,삼성스팩13호,KOSDAQ,금융 지원 서비스업,1991,-0.1,14633850000
351020,미쥬,KONEX,봉제의복 제조업,7020,-1.82,14566500000
131100,티엔엔터테인먼트,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",450,0.0,14511025800
208850,이비테크,KONEX,기타 전기장비 제조업,5100,-5.56,14383275000
050090,비케이홀딩스,KOSDAQ,광고업,605,0.5,14238514675
005257,녹십자홀딩스2우,KOSPI,기타,16800,-2.61,14212632000
478440,미래에셋비전스팩6호,KOSDAQ,금융 지원 서비스업,2045,0.0,14171850000
0165X0,메리츠제2호스팩,KOSDAQ,금융 지원 서비스업,1951,0.26,14125240000
479880,한국제15호스팩,KOSDAQ,금융 지원 서비스업,2055,0.0,14117850000
000087,하이트진로2우B,KOSPI,기타,12460,0.0,14081519480
002070,비비안,KOSPI,봉제의복 제조업,5800,-1.69,13945195200
001795,대한제당우,KOSPI,기타,2145,0.47,13905520200
0099W0,미래에셋비전스팩11호,KOSDAQ,금융 지원 서비스업,1984,0.05,13888000000
176590,코나솔,KONEX,기타 금속 가공제품 제조업,2370,0.0,13832227710
285800,진영,KOSDAQ,플라스틱제품 제조업,763,-9.49,13710279093
217320,썬테크,KONEX,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",13000,8.33,13650000000
304840,피플바이오,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,561,0.0,13643890260
352770,셀레스트라,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,5250,0.0,13610136750
079950,인베니아,KOSDAQ,특수 목적용 기계 제조업,980,-2.39,13523118000
489480,키움제11호스팩,KOSDAQ,금융 지원 서비스업,2040,0.49,13464000000
012340,뉴인텍,KOSDAQ,자동차 신품 부품 제조업,610,-6.58,13447323730
244460,올리패스,KOSDAQ,기초 의약물질 제조업,1651,0.0,13415218661
0134X0,대신밸런스제20호스팩,KOSDAQ,금융 지원 서비스업,1978,0.0,13331720000
240600,유진테크놀로지,KOSDAQ,기타 금속 가공제품 제조업,1921,-3.42,13308978071
035620,바른손이앤에이,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",712,0.42,13250261616
00806K,대덕1우,KOSPI,기타,10920,-1.44,13238938440
456190,큐라켐,KONEX,의료용품 및 기타 의약 관련제품 제조업,7210,0.0,13225202060
0164H0,한국제16호스팩,KOSDAQ,금융 지원 서비스업,1952,0.1,13176000000
481890,엔에이치스팩31호,KOSDAQ,금융 지원 서비스업,2065,0.0,13102425000
0096B0,삼성스팩12호,KOSDAQ,기타 금융업,1983,-0.35,13048140000
0099X0,IBKS제25호스팩,KOSDAQ,금융 지원 서비스업,2180,0.0,13036400000
0097F0,미래에셋비전스팩10호,KOSDAQ,금융 지원 서비스업,1988,0.15,12922000000
169670,코스텍시스템,KONEX,특수 목적용 기계 제조업,4500,0.0,12907804500
489730,디비금융제13호스팩,KOSDAQ,기타 금융업,2025,0.25,12822300000
471050,대신밸런스제17호스팩,KOSDAQ,금융 지원 서비스업,2105,0.0,12756300000
478390,KB제29호스팩,KOSDAQ,금융 지원 서비스업,2050,-0.49,12751000000
0093G0,미래에셋비전스팩8호,KOSDAQ,금융 지원 서비스업,1990,-0.2,12736000000
054180,메디콕스,KOSDAQ,선박 및 보트 건조업,2295,0.0,12686716395
0037T0,KB제32호스팩,KOSDAQ,금융 지원 서비스업,1998,0.3,12647340000
492220,KB제31호스팩,KOSDAQ,금융 지원 서비스업,2015,0.0,12513150000
001000,신라섬유,KOSDAQ,부동산 임대 및 공급업,515,7.29,12502933100
482520,교보16호스팩,KOSDAQ,금융 지원 서비스업,2045,0.0,12474500000
45226K,한화갤러리아우,KOSPI,기타,4285,-0.23,12445653950
0054V0,엔에이치스팩32호,KOSDAQ,금융 지원 서비스업,1999,-0.05,12426783500
289010,아이스크림에듀,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",891,0.0,12425223096
0131D0,키움히어로제2호스팩,KOSDAQ,금융 지원 서비스업,1969,0.2,12424390000
065570,삼영이엔씨,KOSDAQ,통신 및 방송 장비 제조업,764,0.0,12295692232
086220,광동헬스바이오,KONEX,기타 식품 제조업,969,-0.82,12294541185
0091W0,신영스팩11호,KOSDAQ,금융 지원 서비스업,2015,0.0,12227020000
145995,삼양사우,KOSPI,기타,32900,0.0,12175303000
0041L0,하나35호스팩,KOSDAQ,금융 지원 서비스업,2000,0.05,12060000000
0088D0,메리츠제1호스팩,KOSDAQ,금융 지원 서비스업,2080,0.0,12053600000
477760,DB금융스팩12호,KOSDAQ,기타 금융업,2045,-0.24,11942800000
0132G0,교보20호스팩,KOSDAQ,기타 금융업,1999,0.2,11934030000
149010,아이케이세미콘,KONEX,반도체 제조업,3790,-0.13,11824800000
469900,하나31호스팩,KOSDAQ,금융 지원 서비스업,2090,0.24,11714450000
308100,형지글로벌,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",453,12.97,11696459094
019685,대교우B,KOSPI,기타,598,0.0,11617340020
482690,대신밸런스제19호스팩,KOSDAQ,금융 지원 서비스업,2060,-0.24,11566900000
103660,씨앗,KONEX,기타 화학제품 제조업,1899,0.0,11427177429
474660,신한제12호스팩,KOSDAQ,금융 지원 서비스업,2070,-0.24,11426400000
0071M0,삼성스팩11호,KOSDAQ,금융 지원 서비스업,1983,-0.25,11422080000
487360,신한제14호스팩,KOSDAQ,금융 지원 서비스업,2020,0.0,11392800000
474490,유안타제16호스팩,KOSDAQ,금융 지원 서비스업,2065,0.0,11378150000
028080,휴맥스홀딩스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4480,-4.27,11335950080
217880,틸론,KONEX,소프트웨어 개발 및 공급업,1055,-2.76,11317290950
477470,미래에셋비전스팩5호,KOSDAQ,금융 지원 서비스업,2065,0.0,11316200000
015260,에이엔피,KOSPI,전자부품 제조업,240,-8.75,11308054560
060480,국일신동,KOSDAQ,1차 비철금속 제조업,1017,-2.77,11278530000
0105P0,유진스팩12호,KOSDAQ,금융 지원 서비스업,1990,-0.05,11263400000
084180,수성웹툰,KOSDAQ,일반 목적용 기계 제조업,622,-7.44,11242204026
496070,신한제16호스팩,KOSDAQ,금융 지원 서비스업,1998,0.2,11228760000
058450,한주에이알티,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",2230,-5.31,11179819560
025870,신라에스지,KOSDAQ,음·식료품 및 담배 도매업,2785,0.18,11140000000
044380,주연테크,KOSPI,컴퓨터 및 주변장치 제조업,859,0.0,11077935444
0129K0,신한제18호스팩,KOSDAQ,금융 지원 서비스업,1971,-0.1,11077020000
225430,케이엠제약,KOSDAQ,기타 화학제품 제조업,1684,-3.5,10921876700
208640,썸에이지,KOSDAQ,소프트웨어 개발 및 공급업,784,-1.26,10916435600
0096D0,미래에셋비전스팩9호,KOSDAQ,금융 지원 서비스업,1974,0.0,10857000000
084695,대상홀딩스우,KOSPI,기타,11880,0.08,10852166160
38380K,LX홀딩스1우,KOSPI,기타,7400,-0.27,10843109000
00781K,코리아써키트2우B,KOSPI,기타,13800,-0.43,10815046200
486630,KB제30호스팩,KOSDAQ,금융 지원 서비스업,2035,0.0,10805850000
0098T0,교보19호스팩,KOSDAQ,금융 지원 서비스업,1999,0.2,10794600000
900270,헝셩그룹,KOSDAQ,기타 금융업,420,0.0,10735805220
493790,유안타제17호스팩,KOSDAQ,금융 지원 서비스업,2005,-0.25,10646550000
0004Y0,디비금융제14호스팩,KOSDAQ,기타 금융업,1992,0.05,10587480000
489210,교보17호스팩,KOSDAQ,금융 지원 서비스업,2040,0.0,10567200000
0130D0,신한제17호스팩,KOSDAQ,금융 지원 서비스업,1973,-0.3,10535820000
250930,예선테크,KOSDAQ,플라스틱제품 제조업,1593,-10.81,10513940184
043100,알파AI,KOSDAQ,의료용 기기 제조업,520,0.0,10457241600
418620,E8,KOSDAQ,소프트웨어 개발 및 공급업,526,-9.31,10441350902
900100,파이온엑스,KOSDAQ,자동차 부품 및 내장품 판매업,1976,0.61,10425474800
247660,나노씨엠에스,KOSDAQ,전자부품 제조업,2360,-5.03,10251651200
478110,이베스트스팩6호,KOSDAQ,금융 지원 서비스업,2040,0.0,10240800000
466690,키움히어로제1호스팩,KOSDAQ,금융 지원 서비스업,1996,-0.15,10169620000
0041B0,교보18호스팩,KOSDAQ,금융 지원 서비스업,2010,-0.25,10130400000
003075,코오롱글로벌우,KOSPI,기타,13630,-1.45,10096245310
498390,한화플러스제5호스팩,KOSDAQ,금융 지원 서비스업,2035,0.0,10093600000
289170,바이오텐,KONEX,기타 식품 제조업,2800,0.0,10014729200
472220,신영스팩10호,KOSDAQ,금융 지원 서비스업,2110,0.24,9895900000
238500,솔루믹스,KONEX,"그외 기타 전문, 과학 및 기술 서비스업",475,0.0,9883469400
114920,대주이엔티,KONEX,1차 철강 제조업,2835,13.86,9836032500
004255,NPC우,KOSPI,기타,1852,-1.07,9778560000
035290,골드앤에스,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",2015,-16.56,9606810720
488060,유진스팩11호,KOSDAQ,금융 지원 서비스업,2025,0.25,9558000000
106080,케이이엠텍,KOSDAQ,전자부품 제조업,1650,0.0,9506998050
145210,다이나믹디자인,KOSPI,특수 목적용 기계 제조업,2240,0.0,9461011840
092600,앤씨앤,KOSDAQ,반도체 제조업,1867,-2.76,9366184501
001755,한양증권우,KOSPI,기타,19720,0.1,9324996400
008290,원풍물산,KOSDAQ,봉제의복 제조업,458,5.05,9318852262
389680,유디엠텍,KOSDAQ,소프트웨어 개발 및 공급업,1113,-0.09,9260931309
001067,JW중외제약2우B,KOSPI,기타,44050,-2.11,9249310650
004105,태양금속우,KOSPI,기타,2795,-1.06,9223500000
484130,하나34호스팩,KOSDAQ,금융 지원 서비스업,2030,0.5,9175600000
469480,IBKS제24호스팩,KOSDAQ,금융 지원 서비스업,2130,0.0,9009900000
473950,에스케이증권제13호스팩,KOSDAQ,금융 지원 서비스업,2035,-0.25,8994700000
33637L,솔루스첨단소재2우B,KOSPI,기타,2370,-1.86,8953604040
189350,코셋,KONEX,통신 및 방송 장비 제조업,1850,-2.48,8880000000
468760,유진스팩10호,KOSDAQ,금융 지원 서비스업,2080,0.0,8819200000
487830,신한제15호스팩,KOSDAQ,금융 지원 서비스업,2025,0.0,8808750000
233250,메디안디노스틱,KONEX,의료용품 및 기타 의약 관련제품 제조업,5000,2.04,8732670000
244880,나눔테크,KONEX,의료용 기기 제조업,1738,0.0,8724760000
224760,엔에스컴퍼니,KONEX,토목 건설업,2205,0.0,8687038500
472230,에스케이증권제11호스팩,KOSDAQ,금융 지원 서비스업,2090,0.0,8683950000
03481K,해성산업1우,KOSDAQ,기타,6260,-0.16,8622855780
185190,수프로,KONEX,산업용 농·축산물 및 동·식물 도매업,932,-14.96,8610398500
0068Y0,비엔케이제3호스팩,KOSDAQ,금융 지원 서비스업,1982,-0.3,8542420000
199150,데이터스트림즈,KONEX,소프트웨어 개발 및 공급업,2000,0.05,8537226000
487720,키움제10호스팩,KOSDAQ,금융 지원 서비스업,2015,0.25,8523450000
000225,유유제약1우,KOSPI,기타,3720,0.95,8432979600
251280,안지오랩,KONEX,자연과학 및 공학 연구개발업,2400,12.94,8380488000
178600,대동고려삼,KONEX,기타 식품 제조업,1870,0.81,8320752000
312610,에이에프더블류,KOSDAQ,1차 비철금속 제조업,410,16.81,8305324080
199730,바이오인프라,KOSDAQ,자연과학 및 공학 연구개발업,1683,-1.0,8186729661
001515,SK증권우,KOSPI,기타,4175,-2.0,8167372975
0041J0,엘에스스팩1호,KOSDAQ,금융 지원 서비스업,1986,0.05,8162460000
236340,메디젠휴먼케어,KONEX,자연과학 및 공학 연구개발업,2700,0.0,8139546900
465320,교보15호스팩,KOSDAQ,금융 지원 서비스업,2125,0.0,8096250000
087260,모바일어플라이언스,KOSDAQ,소프트웨어 개발 및 공급업,247,0.0,8040556667
318660,타임기술,KONEX,소프트웨어 개발 및 공급업,3730,-1.84,8027336730
012205,계양전기우,KOSPI,기타,6850,4.26,8008191150
001065,JW중외제약우,KOSPI,기타,23100,2.44,7899068100
079970,투비소프트,KOSDAQ,소프트웨어 개발 및 공급업,596,0.0,7646223464
475250,하나33호스팩,KOSDAQ,금융 지원 서비스업,2065,-0.48,7640500000
299480,지앤이헬스케어,KONEX,기타 섬유제품 제조업,679,0.15,7537404497
212310,오건에코텍,KONEX,의료용 기기 제조업,635,0.0,7514663025
474930,신한제13호스팩,KOSDAQ,금융 지원 서비스업,2075,0.0,7511500000
065420,에스아이리소스,KOSDAQ,기타 화학제품 제조업,94,0.0,7283384140
447690,아이오바이오,KONEX,의료용 기기 제조업,2595,6.57,7195301820
276040,스코넥,KOSDAQ,소프트웨어 개발 및 공급업,327,0.0,7073119545
